E.saligna,ch10,1,5,18,0.6989,0.25,34.032,136.128
E.saligna,ch10,1,5,4,0.5046,0.1459,27.954,191.5969842
E.saligna,ch10,1,5,8,0.7734,0.2439,46.431,190.3690037
E.saligna,ch10,2,1,13,0.5349,0.2396,29.185,121.8071786
E.saligna,ch10,2,1,8,0.601,0.2171,32.694,150.5941962
E.saligna,ch10,2,1,4,0.1803,0.0567,9.15,161.3756614
E.saligna,ch10,2,3,4,0.121,0.0372,5.314,142.8494624
E.saligna,ch10,2,3,8,0.6081,0.2259,30.945,136.9853918
E.saligna,ch10,2,3,15,0.4403,0.1747,20.503,117.3611906
E.saligna,ch10,2,5,8,0.6248,0.2038,32.704,160.47105
E.saligna,ch10,2,5,14,0.7116,0.2571,32.594,126.7755737
E.saligna,ch10,2,5,3,0.1581,0.0484,7.61,157.231405
E.saligna,ch10,1(S),1,10,0.811,0.2406,40.834,169.7173732
E.saligna,ch10,1(S),1,15,0.2983,0.0964,13.339,138.3713693
E.saligna,ch10,1(S),3,5,0.2196,0.0793,10.102,127.3896595
E.saligna,ch10,1(S),5,18,0.2902,0.0872,14.074,161.3990826
E.saligna,ch10,1(S),5,10,0.2488,0.0726,10.798,148.7327824
E.saligna,ch12,1,1,8,0.4782,0.156,31.377,201.1346154
E.saligna,ch12,1,1,4,0.1976,0.0606,11.875,195.9570957
E.saligna,ch12,1,3,4,0.3092,0.08,18.385,229.8125
E.saligna,ch12,1,3,7,0.3859,0.1145,24.147,210.8908297
E.saligna,ch12,1,5,5,0.1539,0.0426,12.25,287.5586854
E.saligna,ch12,1,5,9,0.1538,0.0614,5.575,90.7980456
E.saligna,ch12,1,5,16,0.5149,0.2009,21.053,104.7934296
E.saligna,ch12,2,1,6,0.3388,0.1181,17.683,149.7290432
E.saligna,ch12,2,1,9,0.5699,0.1884,31.797,168.7738854
E.saligna,ch12,2,1,15,0.3881,0.1492,21.084,141.3136729
E.saligna,ch12,2,3,5,0.4858,0.1611,24.573,152.5325885
E.saligna,ch12,2,3,8,0.7822,0.2684,41.382,154.1803279
E.saligna,ch12,2,5,19,0.1538,0.0614,16.491,268.5830619
E.saligna,ch12,2,5,7,0.6618,0.2464,33.276,135.0487013
E.saligna,ch12,2,5,4,0.7383,0.2687,40.891,152.1808709
E.saligna,ch12,46,1,,0.166,0.0491,8.629,175.7433809
E.saligna,ch12,46,3,17,0.1998,0.0601,6.694,111.3810316
E.saligna,ch12,46,3,4,0.1321,0.0313,6.394,204.2811502
E.saligna,ch12,46,3,8,0.1081,0.0242,3.874,160.0826446
E.saligna,ch12,46,5,8,0.2666,0.0789,9.134,115.7667934
E.saligna,ch12,46,5,4,0.1373,0.0361,3.558,98.55955679
E.saligna,ch14,24,1,4,,0.0251,5.92,235.8565737
E.saligna,ch14,24,1,9,,0.0621,14.581,234.7987118
E.saligna,ch14,24,3,4,,0.0295,7.079,239.9661017
E.saligna,ch14,24,3,8,,0.0368,8.359,227.1467391
E.saligna,ch14,24,3,16,,0.0622,8.295,133.3601286
E.saligna,ch14,24,5,4,,0.059,12.694,215.1525424
E.saligna,ch14,24,5,8,,0.1279,23.66,184.9882721
E.saligna,ch14,24,5,16,,0.0792,10.224,129.0909091
E.saligna,ch16,1,1,8,,0.139,24.773,178.2230216
E.saligna,ch16,1,1,11,,0.115,18.987,165.1043478
E.saligna,ch16,1,3,4,,0.0404,5.663,140.1732673
E.saligna,ch16,1,3,8,,0.1399,26.3,187.9914224
E.saligna,ch16,1,3,14,,,16.351,
E.saligna,ch16,1,6,4,,0.1506,16.126,107.0783533
E.saligna,ch16,1,6,8,,0.1442,13.714,95.10402219
E.saligna,ch16,2,1,4,,,5.012,
E.saligna,ch16,2,1,8,,0.03,2.571,85.7
E.saligna,ch16,2,3,4,,0.0438,6.387,145.8219178
E.saligna,ch16,2,3,8,,0.0435,4.753,109.2643678
E.saligna,ch16,2,3,17,,0.2374,18.028,75.93934288
E.saligna,ch16,2,5,4,,0.0396,5.463,137.9545455
E.saligna,ch16,2,5,8,,0.0482,3.726,77.30290456
E.saligna,ch16,2,5,19,,0.2618,21.363,81.60045837
E.saligna,ch17,1,Sample 2,,0.5068,0.188,27.063,143.9521277
E.saligna,ch17,1,Sample 1,,0.4733,0.1933,23.501,121.5778583
E.saligna,ch18,2,Sample 2,,0.2626,0.0991,16.953,171.0696266
E.saligna,ch18,2,Sample 1,,0.5083,0.185,27.639,149.4
E.sideroxylon,ch01,49,Sample 1,,0.192,0.0987,5.315,53.85005066
E.sideroxylon,ch01,49,Sample 2,,0.1782,0.092,5.879,63.90217391
E.sideroxylon,ch03,30,Sample 1,,0.3454,0.1266,14.954,118.1200632
E.sideroxylon,ch03,30,Sample 2,,0.3779,0.1424,14.497,101.8047753
E.sideroxylon,ch05,1,Sample 1,,0.4662,0.1865,11.735,62.92225201
E.sideroxylon,ch05,1,Sample 2,,0.8165,0.3495,17.179,49.15307582
E.sideroxylon,ch07,43,sample 1,,0.2585,0.1117,6.17,55.23724261
E.sideroxylon,ch07,43,Sample 2,,0.2875,0.1375,7.617,55.39636364
E.sideroxylon,ch09,41,Sample 1,,0.5926,0.2335,15.557,66.62526767
E.sideroxylon,ch09,41,Sample 2,,0.6602,0.2729,20.987,76.9036277
E.sideroxylon,ch11,55,Sample 1,,0.4585,0.2257,9.998,44.29774036
E.sideroxylon,ch11,55,Sample 2,,0.2815,0.1418,5.886,41.50916784
E.sideroxylon,ch02,47,Sample 1,,0.4012,0.1884,13.285,70.514862
E.sideroxylon,ch02,47,Sample 2,,0.4536,0.2002,14.52,72.52747253
E.sideroxylon,ch04,51,Sample 1,,0.2541,0.1128,7.38,65.42553191
E.sideroxylon,ch04,51,Sample 2,,0.2311,0.0888,7.505,84.51576577
E.sideroxylon,ch06,26,Sample 1,,0.4245,0.2019,12.645,62.63001486
E.sideroxylon,ch06,26,Sample 2,,0.3922,0.1853,11.337,61.18186724
E.sideroxylon,ch08,32,Sample 1,,0.5345,0.2298,14.133,61.50130548
E.sideroxylon,ch10,14,Sample 1,,0.5286,0.2314,14.242,61.54710458
E.sideroxylon,ch10,14,Sample 2,,0.7075,0.3176,18.707,58.9011335
E.sideroxylon,ch12,58,sample 1,,0.2607,0.1093,6.669,61.01555352
E.sideroxylon,ch12,58,sample 2,,0.3133,0.1206,6.727,55.77943615
E.sideroxylon,ch17,23,Sample 1,,0.2295,0.0937,6.481,69.16755603
E.sideroxylon,ch17,23,Sample 2,,0.2772,0.1101,8.252,74.95004541
E.sideroxylon,ch18,59,Sample 1,,0.3749,0.1601,13.874,86.65833854
E.sideroxylon,ch18,59,Sample 2,,0.3463,0.1456,12.831,88.125
