"treatment","Date","CO2cum","TBCA","leafC","LAestlin","CO2_treatment","Water_treatment"
"elevated-dry",2008-12-13,8637.62,4149.83,670.36,23.3813346038894,"elevated","dry"
"elevated-dry",2008-12-14,8760.43,4248.17,670.74,23.3868257145568,"elevated","dry"
"elevated-dry",2008-12-15,8885.67,4348.92,671.13,23.3926158982543,"elevated","dry"
"elevated-dry",2008-12-16,8996.09,4434.83,671.55,23.3987048641216,"elevated","dry"
"elevated-dry",2008-12-17,9097.65,4511.85,672,23.4050923225951,"elevated","dry"
"elevated-dry",2008-12-18,9184.48,4574.13,672.45,23.4117779853983,"elevated","dry"
"elevated-dry",2008-12-19,9293.81,4655.08,676.74,23.4723395582528,"elevated","dry"
"elevated-dry",2008-12-20,9410.35,4743.23,681.04,23.5331987627037,"elevated","dry"
"elevated-dry",2008-12-21,9525.04,4829.5,685.37,23.5943553142747,"elevated","dry"
"elevated-dry",2008-12-22,9629.36,4905.38,689.71,23.655808929737,"elevated","dry"
"elevated-dry",2008-12-23,9700.52,4948.08,694.079999999999,23.7175593270994,"elevated","dry"
"elevated-dry",2008-12-24,9720.89,4942.47,695.97,23.7401797766647,"elevated","dry"
"elevated-dry",2008-12-25,9819.14,5014.72,697.88,23.7630435647294,"elevated","dry"
"elevated-dry",2008-12-26,9906.2,5075.77,699.79,23.7861505350034,"elevated","dry"
"elevated-dry",2008-12-27,10001.93,5145.47,701.73,23.8095005317753,"elevated","dry"
"elevated-dry",2008-12-28,10101.54,5219.02,703.700000000001,23.8330933999091,"elevated","dry"
"elevated-dry",2008-12-29,10196.18,5287.6,705.66,23.85692898484,"elevated","dry"
"elevated-dry",2008-12-30,10273.55,5338.88,707.66,23.8810071325709,"elevated","dry"
"elevated-dry",2008-12-31,10351.72,5390.95,709.67,23.905327689669,"elevated","dry"
"elevated-dry",2009-01-01,10432.68,5445.79,711.700000000001,23.9298905032613,"elevated","dry"
"elevated-dry",2009-01-02,10515.61,5502.58,713.74,23.954695421032,"elevated","dry"
"elevated-dry",2009-01-03,10591.47,5555.86,712.23,23.9283199906183,"elevated","dry"
"elevated-dry",2009-01-04,10671.6,5613.4,710.73,23.9021863614064,"elevated","dry"
"elevated-dry",2009-01-05,10722.76,5641.95,709.25,23.876294382729,"elevated","dry"
"elevated-dry",2009-01-06,10765.41,5657.27,712.48,23.9231078762801,"elevated","dry"
"elevated-dry",2009-01-07,10834.38,5698.88,715.75,23.9703884190982,"elevated","dry"
"elevated-dry",2009-01-08,10871.07,5708.17,719.059999999999,24.0181353962089,"elevated","dry"
"elevated-dry",2009-01-09,10948.28,5756.36,722.38,24.0663481961831,"elevated","dry"
"elevated-dry",2009-01-10,11051.66,5830.68,725.75,24.1150262111003,"elevated","dry"
"elevated-dry",2009-01-11,11144.85,5894.78,729.15,24.1641688365138,"elevated","dry"
"elevated-dry",2009-01-12,11226.58,5947.38,732.58,24.2137754714151,"elevated","dry"
"elevated-dry",2009-01-13,11307.48,5999.13,736.04,24.2638455182001,"elevated","dry"
"elevated-dry",2009-01-14,11354.42,6016.88,739.53,24.314378382635,"elevated","dry"
"elevated-dry",2009-01-15,11366.77,6000.01,743.06,24.3653734738229,"elevated","dry"
"elevated-dry",2009-01-16,11444.78,6048.77,746.62,24.4168302041705,"elevated","dry"
"elevated-dry",2009-01-17,11529.84,6106.15,748.599999999999,24.446065514415,"elevated","dry"
"elevated-dry",2009-01-18,11634.2,6182.8,750.62,24.4757612984152,"elevated","dry"
"elevated-dry",2009-01-19,11714.64,6235.5,752.660000000001,24.5059169782964,"elevated","dry"
"elevated-dry",2009-01-20,11750.63,6243.71,754.75,24.536531979361,"elevated","dry"
"elevated-dry",2009-01-21,11774.35,6236.32,752.2,24.5002253067184,"elevated","dry"
"elevated-dry",2009-01-22,11837.19,6268.03,749.68,24.4641145338997,"elevated","dry"
"elevated-dry",2009-01-23,11877.37,6277.07,747.16,24.4281995325538,"elevated","dry"
"elevated-dry",2009-01-24,11893.62,6262.16,744.66,24.3924801747434,"elevated","dry"
"elevated-dry",2009-01-25,11976.2,6313.57,742.18,24.3569563329418,"elevated","dry"
"elevated-dry",2009-01-26,12041.11,6347.3,739.700000000001,24.3216278800312,"elevated","dry"
"elevated-dry",2009-01-27,12114.41,6389.4,737.25,24.2864946892997,"elevated","dry"
"elevated-dry",2009-01-28,12175.92,6419.7,734.8,24.2515566344394,"elevated","dry"
"elevated-dry",2009-01-29,12255.36,6458.18,742.1,24.3568685992167,"elevated","dry"
"elevated-dry",2009-01-30,12322.67,6484.51,749.43,24.4623754484515,"elevated","dry"
"elevated-dry",2009-01-31,12388.5,6509.34,756.77,24.5680770570336,"elevated","dry"
"elevated-dry",2009-02-01,12455.67,6535.5,764.13,24.6739733002473,"elevated","dry"
"elevated-dry",2009-02-02,12508.98,6547.79,771.49,24.7800640537695,"elevated","dry"
"elevated-dry",2009-02-03,12562.43,6560.21,778.860000000001,24.886349193667,"elevated","dry"
"elevated-dry",2009-02-04,12644.43,6600.64,786.78,25.0000729730328,"elevated","dry"
"elevated-dry",2009-02-05,12695.77,6610.39,794.71,25.1140103911305,"elevated","dry"
"elevated-dry",2009-02-06,12733.54,6606.56,802.66,25.2281613122997,"elevated","dry"
"elevated-dry",2009-02-07,12771.25,6602.65,810.620000000001,25.3425256013043,"elevated","dry"
"elevated-dry",2009-02-08,12797.3,6587.07,818.589999999999,25.4571031233313,"elevated","dry"
"elevated-dry",2009-02-09,12814.8,6562.92,826.59,25.5718937439874,"elevated","dry"
"elevated-dry",2009-02-10,12842.43,6548.89,834.59,25.6868973292974,"elevated","dry"
"elevated-dry",2009-02-11,12893.64,6558.43,842.6,25.8021137457013,"elevated","dry"
"elevated-dry",2009-02-12,12963.85,6586,851.59,25.9308938310952,"elevated","dry"
"elevated-dry",2009-02-13,13019.4,6598.9,860.58,26.0598864817007,"elevated","dry"
"elevated-dry",2009-02-14,13048.79,6585.63,869.59,26.1890915651904,"elevated","dry"
"elevated-dry",2009-02-15,13120.95,6615.11,878.610000000001,26.3185089496436,"elevated","dry"
"elevated-dry",2009-02-16,13193.23,6644.69,887.65,26.4481385035434,"elevated","dry"
"elevated-dry",2009-02-17,13230.27,6639.02,896.71,26.5779800957751,"elevated","dry"
"elevated-dry",2009-02-18,13333.38,6701.43,903.75,26.6785065763323,"elevated","dry"
"elevated-dry",2009-02-19,13433.48,6760.82,910.809999999999,26.7791574249711,"elevated","dry"
"elevated-dry",2009-02-20,13524.31,6810.93,917.87,26.8799325727158,"elevated","dry"
"elevated-dry",2009-02-21,13565.83,6811.73,924.93,26.9808319507666,"elevated","dry"
"elevated-dry",2009-02-22,13658.38,6863.54,932.02,27.0818554904989,"elevated","dry"
"elevated-dry",2009-02-23,13754.32,6918.74,939.1,27.1830031234623,"elevated","dry"
"elevated-dry",2009-02-24,13848.06,6971.72,946.21,27.2842747813801,"elevated","dry"
"elevated-dry",2009-02-25,13933.86,7016.76,953.31,27.3856703961481,"elevated","dry"
"elevated-dry",2009-02-26,14022.65,7064.85,960.35,27.4861678343594,"elevated","dry"
"elevated-dry",2009-02-27,14135.65,7137.15,967.4,27.5867890937281,"elevated","dry"
"elevated-dry",2009-02-28,14220.91,7181.69,974.46,27.687534106664,"elevated","dry"
"elevated-dry",2009-03-01,14310.8,7230.86,981.52,27.7884028057465,"elevated","dry"
"elevated-dry",2009-03-02,14403.62,7282.95,988.6,27.889395123724,"elevated","dry"
"elevated-dry",2009-03-03,14491.63,7330.22,995.68,27.990510993513,"elevated","dry"
"elevated-dry",2009-03-04,14506.41,7304.25,1002.78,28.0917503481977,"elevated","dry"
"elevated-dry",2009-03-05,14620.92,7378,1009.88,28.1931131210289,"elevated","dry"
"elevated-dry",2009-03-06,14620.69,7337,1016.99,28.2945992454235,"elevated","dry"
"elevated-dry",2009-03-07,NA,NA,1024.11,28.3962086549636,"elevated","dry"
"elevated-dry",2009-03-08,NA,NA,1031.24,28.4979412833961,"elevated","dry"
"elevated-dry",2009-03-09,NA,NA,1038.38,28.5997970646314,"elevated","dry"
"elevated-dry",2009-03-10,NA,NA,1045.52,28.7017759327434,"elevated","dry"
"elevated-dry",2009-03-11,NA,NA,1052.67,28.8038778219682,"elevated","dry"
"elevated-dry",2009-03-12,NA,NA,1059.84,28.9061026667038,"elevated","dry"
"elevated-dry",2009-03-13,NA,NA,1067.01,29.008450401509,"elevated","dry"
"elevated-dry",2009-03-14,NA,NA,1074.19,29.1109209611032,"elevated","dry"
"elevated-dry",2009-03-15,NA,NA,1081.38,29.2135142803654,"elevated","dry"
"elevated-dry",2009-03-16,NA,NA,1088.57,29.3162302943333,"elevated","dry"
"elevated-wet",2008-04-15,33.73,33.73,0,13.0941148544622,"elevated","wet"
"elevated-wet",2008-04-16,56.02,48.89,0.66,13.1061528566697,"elevated","wet"
"elevated-wet",2008-04-17,71.82,57.55,1.33,13.118255590091,"elevated","wet"
"elevated-wet",2008-04-18,78.15,56.15,2.58,13.140312736225,"elevated","wet"
"elevated-wet",2008-04-19,108.53,78.79,3.85,13.1624345416794,"elevated","wet"
"elevated-wet",2008-04-20,132.05,94.58,5.11,13.1846209706995,"elevated","wet"
"elevated-wet",2008-04-21,147.8,102.58,6.39,13.2068719876576,"elevated","wet"
"elevated-wet",2008-04-22,158.27,105.31,7.65,13.2291875570522,"elevated","wet"
"elevated-wet",2008-04-23,177.54,114.12,11.64,13.2912974335721,"elevated","wet"
"elevated-wet",2008-04-24,197.5,123.61,15.64,13.3536502125291,"elevated","wet"
"elevated-wet",2008-04-25,216.68,132.31,19.65,13.4162456351198,"elevated","wet"
"elevated-wet",2008-04-26,262.23,167.36,23.67,13.4790834443528,"elevated","wet"
"elevated-wet",2008-04-27,301.92,196.53,27.72,13.5421633850253,"elevated","wet"
"elevated-wet",2008-04-28,339.4,223.48,31.78,13.6054852036981,"elevated","wet"
"elevated-wet",2008-04-29,380.48,254.01,35.86,13.669048648673,"elevated","wet"
"elevated-wet",2008-04-30,415.8,279.17,39.55,13.7290965982046,"elevated","wet"
"elevated-wet",2008-05-01,426.29,279.48,43.25,13.7892838975915,"elevated","wet"
"elevated-wet",2008-05-02,456.97,299.83,47.11,13.852212340767,"elevated","wet"
"elevated-wet",2008-05-03,491.15,323.67,50.98,13.9152799040957,"elevated","wet"
"elevated-wet",2008-05-04,519.83,342,54.86,13.9784864734436,"elevated","wet"
"elevated-wet",2008-05-05,543.65,355.46,58.74,14.0418319351505,"elevated","wet"
"elevated-wet",2008-05-06,552.93,354.37,62.64,14.1053161760259,"elevated","wet"
"elevated-wet",2008-05-07,584.4,378.05,63.96,14.126380918158,"elevated","wet"
"elevated-wet",2008-05-08,612.55,398.4,65.29,14.1474721154317,"elevated","wet"
"elevated-wet",2008-05-09,638.79,416.85,66.6,14.1685897601468,"elevated","wet"
"elevated-wet",2008-05-10,660.43,430.69,67.93,14.1897338446169,"elevated","wet"
"elevated-wet",2008-05-11,667.53,429.99,69.26,14.2109043611697,"elevated","wet"
"elevated-wet",2008-05-12,692.56,447.22,70.59,14.2321013021465,"elevated","wet"
"elevated-wet",2008-05-13,718.55,465.41,71.91,14.2533246599024,"elevated","wet"
"elevated-wet",2008-05-14,748.75,487.81,73.24,14.2745744268059,"elevated","wet"
"elevated-wet",2008-05-15,778.85,510.1,74.58,14.2958505952395,"elevated","wet"
"elevated-wet",2008-05-16,803.45,526.83,75.98,14.3181160234978,"elevated","wet"
"elevated-wet",2008-05-17,827.88,543.39,77.38,14.3404078380914,"elevated","wet"
"elevated-wet",2008-05-18,855.77,563.41,78.77,14.3627260314434,"elevated","wet"
"elevated-wet",2008-05-19,881.34,581.1,80.18,14.38507059599,"elevated","wet"
"elevated-wet",2008-05-20,905.34,597.23,81.58,14.4074415241811,"elevated","wet"
"elevated-wet",2008-05-21,922.85,608.36,81.49,14.4062298444005,"elevated","wet"
"elevated-wet",2008-05-22,941.65,620.78,81.39,14.4050238906718,"elevated","wet"
"elevated-wet",2008-05-23,965.19,637.94,81.3,14.4038236633225,"elevated","wet"
"elevated-wet",2008-05-24,987.31,653.68,81.21,14.402629162681,"elevated","wet"
"elevated-wet",2008-05-25,1007.7,667.69,81.12,14.4014403890768,"elevated","wet"
"elevated-wet",2008-05-26,1026.65,680.26,81.02,14.4002573428407,"elevated","wet"
"elevated-wet",2008-05-27,1046.83,694.05,80.94,14.3990800243043,"elevated","wet"
"elevated-wet",2008-05-28,1059.1,699.94,80.85,14.3979084338007,"elevated","wet"
"elevated-wet",2008-05-29,1075.92,710.38,80.76,14.3967425716637,"elevated","wet"
"elevated-wet",2008-05-30,1097.24,725.39,80.6,14.3943772232286,"elevated","wet"
"elevated-wet",2008-05-31,1116.76,738.6,80.43,14.3920176038316,"elevated","wet"
"elevated-wet",2008-06-01,1115.01,730.54,80.27,14.3896637138101,"elevated","wet"
"elevated-wet",2008-06-02,1117.99,727.2,80.12,14.3873155535026,"elevated","wet"
"elevated-wet",2008-06-03,1107.08,709.07,80.87,14.3985880573676,"elevated","wet"
"elevated-wet",2008-06-04,1096.8,691.57,81.61,14.4098686249633,"elevated","wet"
"elevated-wet",2008-06-05,1099.88,687.42,82.37,14.4211572525859,"elevated","wet"
"elevated-wet",2008-06-06,1120.16,700.48,83.12,14.4324539365377,"elevated","wet"
"elevated-wet",2008-06-07,1146.21,719.3,83.8800000000001,14.443758673127,"elevated","wet"
"elevated-wet",2008-06-08,1149.6,715.47,84.62,14.4550714586681,"elevated","wet"
"elevated-wet",2008-06-09,1154.87,713.51,85.38,14.4663922894815,"elevated","wet"
"elevated-wet",2008-06-10,1169.38,720.79,86.14,14.4777211618932,"elevated","wet"
"elevated-wet",2008-06-11,1173.1,717.29,86.89,14.4890580722357,"elevated","wet"
"elevated-wet",2008-06-12,1196.46,733.42,87.64,14.5004030168471,"elevated","wet"
"elevated-wet",2008-06-13,1226.23,756.02,88.34,14.5108168467824,"elevated","wet"
"elevated-wet",2008-06-14,1258.2,780.82,89.04,14.5212387036808,"elevated","wet"
"elevated-wet",2008-06-15,1268.17,783.62,89.74,14.531668583898,"elevated","wet"
"elevated-wet",2008-06-16,1281.88,790.16,90.4400000000001,14.542106483796,"elevated","wet"
"elevated-wet",2008-06-17,1296.01,799.18,89.07,14.5203001313308,"elevated","wet"
"elevated-wet",2008-06-18,1319.14,817.21,87.7,14.4985035793777,"elevated","wet"
"elevated-wet",2008-06-19,1335.49,828.45,86.34,14.4767168355796,"elevated","wet"
"elevated-wet",2008-06-20,1335.97,823.82,84.98,14.4549399075968,"elevated","wet"
"elevated-wet",2008-06-21,1369.58,852.32,83.61,14.4331728031068,"elevated","wet"
"elevated-wet",2008-06-22,1403.81,881.45,82.24,14.4114155298046,"elevated","wet"
"elevated-wet",2008-06-23,1432.14,904.67,80.8800000000001,14.3896680954029,"elevated","wet"
"elevated-wet",2008-06-24,1459.53,926.95,79.52,14.3679305076318,"elevated","wet"
"elevated-wet",2008-06-25,1488.07,950.37,78.16,14.346202774239,"elevated","wet"
"elevated-wet",2008-06-26,1509.6,966.79,76.8,14.3244849029903,"elevated","wet"
"elevated-wet",2008-06-27,1534.52,986.6,75.4399999999999,14.3027919804313,"elevated","wet"
"elevated-wet",2008-06-28,1555.6,1002.56,74.09,14.2811089356008,"elevated","wet"
"elevated-wet",2008-06-29,1575.84,1017.68,72.74,14.259435776318,"elevated","wet"
"elevated-wet",2008-06-30,1596.16,1032.88,71.38,14.23777251042,"elevated","wet"
"elevated-wet",2008-07-01,1616.24,1047.84,70.03,14.2161191457621,"elevated","wet"
"elevated-wet",2008-07-02,1639.14,1064.24,70.06,14.2164180329263,"elevated","wet"
"elevated-wet",2008-07-03,1661.29,1079.89,70.09,14.2167182894051,"elevated","wet"
"elevated-wet",2008-07-04,1669.83,1081.92,70.12,14.2170199147846,"elevated","wet"
"elevated-wet",2008-07-05,1681.57,1087.16,70.15,14.2173229086509,"elevated","wet"
"elevated-wet",2008-07-06,1696.53,1095.62,70.1799999999999,14.2176272705908,"elevated","wet"
"elevated-wet",2008-07-07,1714.61,1107.19,70.2199999999999,14.2179330001913,"elevated","wet"
"elevated-wet",2008-07-08,1736.41,1122.49,70.24,14.2182400970397,"elevated","wet"
"elevated-wet",2008-07-09,1755.95,1135.53,70.27,14.2185485607236,"elevated","wet"
"elevated-wet",2008-07-10,1771.52,1144.49,70.41,14.2205720043291,"elevated","wet"
"elevated-wet",2008-07-11,1795.42,1161.79,70.54,14.2225968139467,"elevated","wet"
"elevated-wet",2008-07-12,1812.56,1172.33,70.6700000000001,14.2246229891652,"elevated","wet"
"elevated-wet",2008-07-13,1818.24,1171.41,70.7900000000001,14.2266505295739,"elevated","wet"
"elevated-wet",2008-07-14,1832.31,1178.88,70.92,14.2286794347621,"elevated","wet"
"elevated-wet",2008-07-15,1857.31,1197.27,71.0599999999999,14.2307097043197,"elevated","wet"
"elevated-wet",2008-07-16,1881.39,1214.75,71.1899999999999,14.232741337837,"elevated","wet"
"elevated-wet",2008-07-17,1905.45,1232.21,71.3100000000001,14.2347743349045,"elevated","wet"
"elevated-wet",2008-07-18,1925.19,1245.35,71.4400000000001,14.236808695113,"elevated","wet"
"elevated-wet",2008-07-19,1949.02,1262.58,71.5700000000001,14.238844418054,"elevated","wet"
"elevated-wet",2008-07-20,1960.73,1267.68,71.7099999999999,14.2408815033189,"elevated","wet"
"elevated-wet",2008-07-21,1985.44,1285.79,71.8299999999999,14.2429199504998,"elevated","wet"
"elevated-wet",2008-07-22,2008.94,1302.69,71.96,14.2449597591889,"elevated","wet"
"elevated-wet",2008-07-23,2028.4,1315.54,72.1,14.247000928979,"elevated","wet"
"elevated-wet",2008-07-24,2033.86,1314.29,72.34,14.250854062495,"elevated","wet"
"elevated-wet",2008-07-25,2046.07,1319.78,72.5799999999999,14.2547085562984,"elevated","wet"
"elevated-wet",2008-07-26,2068.16,1335.16,72.8200000000001,14.2585644099827,"elevated","wet"
"elevated-wet",2008-07-27,2082.44,1342.72,73.0700000000001,14.2624216231421,"elevated","wet"
"elevated-wet",2008-07-28,2093.36,1346.93,73.3099999999999,14.2662801953711,"elevated","wet"
"elevated-wet",2008-07-29,2111.79,1358.64,73.5599999999999,14.2701401262642,"elevated","wet"
"elevated-wet",2008-07-30,2137.9,1377.45,74.38,14.2820150758578,"elevated","wet"
"elevated-wet",2008-07-31,2161.71,1393.96,75.21,14.2939062967318,"elevated","wet"
"elevated-wet",2008-08-01,2180.28,1405.22,76.05,14.3058137837107,"elevated","wet"
"elevated-wet",2008-08-02,2207.9,1425.54,76.88,14.3177375316285,"elevated","wet"
"elevated-wet",2008-08-03,2238.11,1448.44,77.7099999999999,14.3296775353283,"elevated","wet"
"elevated-wet",2008-08-04,2258.11,1461.13,78.5500000000001,14.3416337896623,"elevated","wet"
"elevated-wet",2008-08-05,2280.09,1475.8,79.39,14.3536062894918,"elevated","wet"
"elevated-wet",2008-08-06,2298.54,1486.94,80.23,14.3655950296875,"elevated","wet"
"elevated-wet",2008-08-07,2319.22,1500.58,80.79,14.3732161293781,"elevated","wet"
"elevated-wet",2008-08-08,2343.21,1517.53,81.3599999999999,14.380853459203,"elevated","wet"
"elevated-wet",2008-08-09,2375.04,1542.32,81.9300000000001,14.3885070140598,"elevated","wet"
"elevated-wet",2008-08-10,2399.05,1559.29,82.5,14.3961767888551,"elevated","wet"
"elevated-wet",2008-08-11,2430.6,1583.79,83.0799999999999,14.4038627785044,"elevated","wet"
"elevated-wet",2008-08-12,2462.81,1608.95,83.65,14.4115649779324,"elevated","wet"
"elevated-wet",2008-08-13,2493.59,1632.69,84.22,14.4192833820725,"elevated","wet"
"elevated-wet",2008-08-14,2526.65,1658.7,84.8000000000001,14.4270179858671,"elevated","wet"
"elevated-wet",2008-08-15,2560.23,1685.23,85.38,14.4347687842674,"elevated","wet"
"elevated-wet",2008-08-16,2593.13,1711.08,85.9499999999999,14.4425357722334,"elevated","wet"
"elevated-wet",2008-08-17,2627.29,1738.19,86.53,14.4503189447341,"elevated","wet"
"elevated-wet",2008-08-18,2702.16,1806.01,87.11,14.4581182967471,"elevated","wet"
"elevated-wet",2008-08-19,2744.45,1841.24,87.7,14.4659338232588,"elevated","wet"
"elevated-wet",2008-08-20,2772.05,1861.79,88.27,14.4737655192645,"elevated","wet"
"elevated-wet",2008-08-21,2794.39,1878.21,87.7199999999999,14.4654645870404,"elevated","wet"
"elevated-wet",2008-08-22,2800.78,1878.68,87.1700000000001,14.4571661729173,"elevated","wet"
"elevated-wet",2008-08-23,2825.81,1897.79,86.62,14.4488702771818,"elevated","wet"
"elevated-wet",2008-08-24,2863.14,1929.2,86.0600000000001,14.4405769001205,"elevated","wet"
"elevated-wet",2008-08-25,2900.1,1960.24,85.51,14.4322860420204,"elevated","wet"
"elevated-wet",2008-08-26,2934.97,1989.18,84.9699999999999,14.4239977031687,"elevated","wet"
"elevated-wet",2008-08-27,2959.06,2007.35,84.4200000000001,14.4157118838528,"elevated","wet"
"elevated-wet",2008-08-28,2978.81,2021.18,83.87,14.4074285843604,"elevated","wet"
"elevated-wet",2008-08-29,3013.53,2049.98,83.3099999999999,14.3991478049795,"elevated","wet"
"elevated-wet",2008-08-30,3039.01,2069.54,82.76,14.3908695459983,"elevated","wet"
"elevated-wet",2008-08-31,3055.95,2080.56,82.21,14.3825938077052,"elevated","wet"
"elevated-wet",2008-09-01,3095.14,2113.82,81.6700000000001,14.3743205903889,"elevated","wet"
"elevated-wet",2008-09-02,3133.75,2146.51,81.11,14.3660498943385,"elevated","wet"
"elevated-wet",2008-09-03,3154.13,2160.97,80.5599999999999,14.3577817198432,"elevated","wet"
"elevated-wet",2008-09-04,3176.55,2177.47,80.01,14.3495160671923,"elevated","wet"
"elevated-wet",2008-09-05,3182.87,2177.86,79.47,14.3412529366757,"elevated","wet"
"elevated-wet",2008-09-06,3196.96,2186.03,78.91,14.3329923285833,"elevated","wet"
"elevated-wet",2008-09-07,3235.12,2218.27,78.36,14.3247342432055,"elevated","wet"
"elevated-wet",2008-09-08,3273.95,2251.17,77.8199999999999,14.3164786808326,"elevated","wet"
"elevated-wet",2008-09-09,3315.84,2287.14,77.2700000000001,14.3082256417554,"elevated","wet"
"elevated-wet",2008-09-10,3359,2324.38,76.7199999999999,14.2999751262649,"elevated","wet"
"elevated-wet",2008-09-11,3398.83,2358.28,76.17,14.2917271346525,"elevated","wet"
"elevated-wet",2008-09-12,3439.67,2393.2,75.62,14.2834816672096,"elevated","wet"
"elevated-wet",2008-09-13,3471.2,2418.8,75.08,14.275238724228,"elevated","wet"
"elevated-wet",2008-09-14,3494.17,2435.85,74.53,14.2669983059998,"elevated","wet"
"elevated-wet",2008-09-15,3537.05,2472.81,73.97,14.2587604128173,"elevated","wet"
"elevated-wet",2008-09-16,3578.54,2508.37,73.4300000000001,14.250525044973,"elevated","wet"
"elevated-wet",2008-09-17,3605.68,2529.59,72.8799999999999,14.2422922027597,"elevated","wet"
"elevated-wet",2008-09-18,3649.94,2548.11,72.79,14.2430714017699,"elevated","wet"
"elevated-wet",2008-09-19,3695.41,2567.85,72.7,14.2439043838788,"elevated","wet"
"elevated-wet",2008-09-20,3736.08,2582.78,72.6099999999999,14.2447911340364,"elevated","wet"
"elevated-wet",2008-09-21,3782.93,2603.88,72.53,14.2457316372594,"elevated","wet"
"elevated-wet",2008-09-22,3816.51,2611.72,72.4400000000001,14.2467258786299,"elevated","wet"
"elevated-wet",2008-09-23,3833.92,2603.38,72.3699999999999,14.2477738432961,"elevated","wet"
"elevated-wet",2008-09-24,3884.9,2628.6,72.3,14.2488755164715,"elevated","wet"
"elevated-wet",2008-09-25,3936.6,2654.55,72.22,14.2500308834348,"elevated","wet"
"elevated-wet",2008-09-26,3985.21,2677.4,72.1599999999999,14.2512399295296,"elevated","wet"
"elevated-wet",2008-09-27,4028.76,2695.82,71.46,14.2417841413312,"elevated","wet"
"elevated-wet",2008-09-28,4063.01,2704.95,70.75,14.2323820031454,"elevated","wet"
"elevated-wet",2008-09-29,4106.4,2723.2,70.0699999999999,14.2230335005089,"elevated","wet"
"elevated-wet",2008-09-30,4164.21,2755.88,69.3699999999999,14.2137386190228,"elevated","wet"
"elevated-wet",2008-10-01,4211.41,2777.94,68.6800000000001,14.2044973443515,"elevated","wet"
"elevated-wet",2008-10-02,4251.62,2784.27,76.73,14.332549218039,"elevated","wet"
"elevated-wet",2008-10-03,4285.52,2784.26,84.8199999999999,14.4611878727352,"elevated","wet"
"elevated-wet",2008-10-04,4303.13,2767.92,92.9400000000001,14.5904124658951,"elevated","wet"
"elevated-wet",2008-10-05,4326.73,2757.53,101.1,14.7202221611576,"elevated","wet"
"elevated-wet",2008-10-06,4371.46,2768.23,109.31,14.8506161282648,"elevated","wet"
"elevated-wet",2008-10-07,4439.35,2802.06,117.54,14.981593542983,"elevated","wet"
"elevated-wet",2008-10-08,4491.76,2820.38,125.8,15.1131535870251,"elevated","wet"
"elevated-wet",2008-10-09,4545.33,2839.81,134.12,15.2452954479747,"elevated","wet"
"elevated-wet",2008-10-10,4598.53,2858.84,142.46,15.3780183192112,"elevated","wet"
"elevated-wet",2008-10-11,4640.99,2867.94,149.99,15.4968026085912,"elevated","wet"
"elevated-wet",2008-10-12,4700.1,2893.65,157.57,15.6161663121125,"elevated","wet"
"elevated-wet",2008-10-13,4757.98,2918.09,165.18,15.7361086401075,"elevated","wet"
"elevated-wet",2008-10-14,4777.21,2903.85,172.82,15.8566288084189,"elevated","wet"
"elevated-wet",2008-10-15,4806.41,2900.1,179.94,15.9710167636016,"elevated","wet"
"elevated-wet",2008-10-16,4878.22,2938.93,187.1,16.0859019926831,"elevated","wet"
"elevated-wet",2008-10-17,4940.93,2968.64,194.27,16.2012836753278,"elevated","wet"
"elevated-wet",2008-10-18,5000.52,2995.19,201.48,16.3171609974952,"elevated","wet"
"elevated-wet",2008-10-19,5055.12,3016.73,208.72,16.4335331513559,"elevated","wet"
"elevated-wet",2008-10-20,5116.31,3044.82,215.99,16.5503993352097,"elevated","wet"
"elevated-wet",2008-10-21,5158.02,3053.41,223.28,16.6677587534049,"elevated","wet"
"elevated-wet",2008-10-22,5212.31,3074.54,230.62,16.7856106162591,"elevated","wet"
"elevated-wet",2008-10-23,5270.33,3099.38,237.97,16.9039541399817,"elevated","wet"
"elevated-wet",2008-10-24,5339.76,3135.59,245.36,17.0227885465978,"elevated","wet"
"elevated-wet",2008-10-25,5409.52,3173.86,251.03,17.1133280496846,"elevated","wet"
"elevated-wet",2008-10-26,5470.55,3203.38,256.71,17.2043568968637,"elevated","wet"
"elevated-wet",2008-10-27,5525.87,3227.15,262.43,17.2958743271634,"elevated","wet"
"elevated-wet",2008-10-28,5589.51,3259.21,268.18,17.3878795851362,"elevated","wet"
"elevated-wet",2008-10-29,5603.64,3240.51,274.78,17.4960877770443,"elevated","wet"
"elevated-wet",2008-10-30,5651.65,3255.64,281.42,17.6049675910046,"elevated","wet"
"elevated-wet",2008-10-31,5706.91,3277.98,288.11,17.7145177898382,"elevated","wet"
"elevated-wet",2008-11-01,5736.17,3274.28,294.83,17.8247371468646,"elevated","wet"
"elevated-wet",2008-11-02,5781.27,3286.38,301.6,17.9356244457484,"elevated","wet"
"elevated-wet",2008-11-03,5857.27,3329.35,308.39,18.0471784803483,"elevated","wet"
"elevated-wet",2008-11-04,5902.78,3341.78,315.24,18.1593980545706,"elevated","wet"
"elevated-wet",2008-11-05,5974.7,3380.58,322.12,18.2722819822243,"elevated","wet"
"elevated-wet",2008-11-06,6058.05,3430.78,329.03,18.38582908688,"elevated","wet"
"elevated-wet",2008-11-07,6133.2,3472.73,336,18.5000382017311,"elevated","wet"
"elevated-wet",2008-11-08,6152.58,3464.09,337.78,18.5309785352325,"elevated","wet"
